62 1518 linear indexscan on 16 18 sync 3 32GB 4 22993 24511 yes 10000000 151801 555556 8435 13506.61 119.611 38.664
63 25929 linear_10 seqscan off 16 18 worker 3 32GB 4 30373 56302 no 10000000 2592276 555556 346030 705556.00 3146.613 1336.596
64 675 linear_25 bitmapscan off 64 18 io_uring 3 32GB 4 31391 32066 no 10000000 60388 555556 56372 181896.88 628.521 91.632
65 25929 cyclic_1 seqscan off 16 18 worker 3 32GB 4 16980 42909 yes 10000000 2593221 555556 164303 705556.00 3157.841 1190.033
66 200 cyclic_1 seqscan off 64 18 worker 3 32GB 4 1889 2089 no 10000000 19565 555556 12579 705556.00 3155.790 1579.903
67 7683 linear_1 seqscan off 1 18 worker 3 32GB 4 22302 29985 no 10000000 768245 555556 62843 705556.00 5554.533 1925.050
68 450 cyclic_1 bitmapscan off 0 18 io_uring 3 32GB 4 15931 16381 yes 10000000 44937 555556 19656 139367.65 801.407 40.634
69 38893 linear bitmapscan off 64 18 worker 3 32GB 4 5904 44797 no 10000000 3889301 555556 216074 783880.45 1502.878 900.036
70 100 cyclic_1 indexscan on 64 18 io_uring 3 32GB 4 30619 30719 no 10000000 10045 555556 7998 41561.63 87.143 13.408
71 200 uniform seqscan off 1 18 worker 12 32GB 4 4936 5136 no 10000000 20180 555556 19829 705556.00 6365.826 1594.916
72 38893 linear_25 bitmapscan off 16 17 sync 3 32GB 4 6366 45259 no 10000000 3199874 555556 491554 767237.96 8072.173 1622.736
73 11524 uniform indexscan on 16 18 io_uring 3 32GB 4 6193 17717 no 10000000 1153908 555556 494364 2135849.42 9911.828 1180.777
74 450 cyclic_1 indexscan off 64 18 worker 12 32GB 4 8743 9193 no 10000000 44775 555556 19550 165074.99 1944.012 39.821
75 25929 cyclic indexscan on 1 18 io_uring 3 32GB 4 5605 31534 no 10000000 2593000 555556 144144 2743783.74 2853.338 991.521
76 38893 linear_1 indexscan off 64 18 worker 12 32GB 4 17871 56764 yes 10000000 3889632 555556 236319 342529.17 22795.535 2046.981
77 38893 linear_1 bitmapscan off 64 18 worker 3 32GB 4 8520 47413 no 10000000 3889862 555556 236375 783106.31 1738.750 1004.029
78 11524 cyclic seqscan off 64 18 worker 3 32GB 4 8531 20055 yes 10000000 1152500 555556 64123 705556.00 3122.014 1636.306
79 2277 cyclic bitmapscan off 64 18 worker 12 32GB 4 26364 28641 yes 10000000 227800 555556 12756 568019.75 81.319 54.636
80 1518 cyclic seqscan off 1 17 sync 3 32GB 4 12585 14103 no 10000000 151800 555556 8533 705556.00 5354.938 1595.962
81 200 linear_10 indexscan off 0 18 worker 12 32GB 4 29945 30145 yes 10000000 20119 555556 19188 9215.01 2144.357 28.263
82 100 linear_25 indexscan on 16 18 worker 12 32GB 4 6177 6277 yes 10000000 5982 555556 5928 10187.46 78.934 11.685
83 675 uniform bitmapscan off 16 18 worker 12 32GB 4 8497 9172 yes 10000000 67815 555556 64054 179759.70 1354.935 103.691
84 2277 cyclic seqscan off 16 17 sync 3 32GB 4 22651 24928 no 10000000 227800 555556 12744 705556.00 5427.671 1588.908
85 7683 cyclic_10 seqscan off 1 18 io_uring 3 32GB 4 28950 36633 yes 10000000 768314 555556 233624 705556.00 5637.740 1464.649
86 25929 cyclic seqscan off 0 18 worker 12 32GB 4 25911 51840 yes 10000000 2593000 555556 144144 705556.00 5953.639 1788.917
87 11524 uniform indexscan on 1 17 sync 3 32GB 4 29491 41015 no 10000000 1150617 555556 493984 2139075.27 55514.061 1089.617
88 1518 cyclic_1 bitmapscan off 1 18 worker 12 32GB 4 29941 31459 yes 10000000 151556 555556 28598 463341.56 878.081 73.967
89 7683 uniform seqscan off 64 17 sync 3 32GB 4 11872 19555 yes 10000000 767095 555556 423680 705556.00 5459.063 1620.059
90 58339 cyclic indexscan off 1 18 worker 3 32GB 4 15251 73590 no 10000000 5834000 555556 324200 4163832.53 5490.481 2418.165
91 11524 linear_10 seqscan off 64 18 worker 3 32GB 4 9094 20618 no 10000000 1060808 555556 213461 705556.00 3140.931 1960.203
92 1518 cyclic_10 seqscan off 16 17 sync 3 32GB 4 27093 28611 no 10000000 151556 555556 108240 705556.00 5494.859 1961.186
93 1518 linear_1 bitmapscan off 64 18 worker 12 32GB 4 25783 27301 no 10000000 151436 555556 28600 445153.21 193.831 71.195
94 300 linear_25 bitmapscan off 16 18 io_uring 3 32GB 4 16074 16374 no 10000000 22134 555556 21466 65126.59 471.585 36.998
95 17286 linear seqscan off 16 18 sync 3 32GB 4 16348 33634 no 10000000 1728600 555556 96034 705556.00 5487.675 1412.885
96 7683 linear_25 bitmapscan off 16 18 worker 3 32GB 4 23299 30982 no 10000000 658661 555556 333395 736826.98 2974.981 954.905
97 38893 linear_1 bitmapscan off 1 18 io_uring 3 32GB 4 28289 67182 no 10000000 3888467 555556 236213 782908.02 3093.533 973.611
98 58339 linear_1 seqscan off 16 18 sync 3 32GB 4 6448 64787 no 10000000 5833961 555556 344294 705556.00 5984.734 1741.133
99 2277 cyclic indexscan off 64 18 io_uring 3 32GB 4 8522 10799 no 10000000 227800 555556 12755 759454.34 298.603 97.260
100 450 linear indexscan on 16 18 sync 3 32GB 4 450 900 yes 10000000 45000 555556 2500 4009.01 42.493 14.554
101 1518 cyclic_1 bitmapscan off 1 17 sync 3 32GB 4 12334 13852 yes 10000000 152205 555556 28485 456762.32 2526.012 70.398
102 3415 linear_10 bitmapscan off 0 18 worker 12 32GB 4 30954 34369 no 10000000 341018 555556 173914 647403.72 3170.726 434.342
103 38893 linear bitmapscan off 64 18 worker 12 32GB 4 246 39139 no 10000000 3889301 555556 216073 783640.77 1288.848 891.290
104 58339 linear_10 seqscan off 16 18 worker 12 32GB 4 3161 61500 yes 10000000 5573834 555556 442810 705556.00 2603.369 2092.904
105 25929 cyclic_25 bitmapscan off 64 17 sync 3 32GB 4 17057 42986 no 10000000 2258730 555556 476491 746352.21 7394.956 1670.081
106 675 cyclic_10 indexscan off 64 18 io_uring 3 32GB 4 3996 4671 no 10000000 44993 555556 37874 177247.55 4343.290 54.860
107 200 cyclic_1 indexscan off 1 18 worker 3 32GB 4 21634 21834 no 10000000 20018 555556 13065 79637.05 1438.647 23.645
108 38893 cyclic indexscan on 64 18 sync 3 32GB 4 12041 50934 no 10000000 3889400 555556 216167 3326439.17 15151.158 1717.681
109 58339 cyclic_10 indexscan on 64 18 worker 3 32GB 4 24948 83287 no 10000000 5812104 555556 508630 4138105.09 42450.603 4309.722
110 7683 cyclic indexscan off 64 18 sync 3 32GB 4 31421 39104 no 10000000 768400 555556 42778 1841668.38 831.597 277.630
111 11524 linear indexscan off 1 17 sync 3 32GB 4 10102 21626 yes 10000000 1152401 555556 64023 102934.96 871.323 288.813
112 98339 linear_25 indexscan on 64 18 sync 3 32GB 4 967 99306 no 10000000 7921442 555556 555556 2499343.50 43591.239 6453.325
113 675 cyclic_25 bitmapscan off 64 18 worker 12 32GB 4 29039 29714 yes 10000000 59122 555556 55117 165789.26 848.624 93.335
114 1012 cyclic_25 seqscan off 1 18 sync 3 32GB 4 98 1110 no 10000000 51503 555556 46739 705556.00 5618.163 1619.157
115 78339 cyclic_25 indexscan off 1 17 sync 3 32GB 4 5704 84043 no 10000000 6700513 555556 555500 4537987.76 52365.525 5008.608
116 1012 linear_25 indexscan off 16 18 io_uring 3 32GB 4 17701 18713 yes 10000000 77567 555556 69761 123989.03 7893.016 94.196
117 58339 linear_1 indexscan on 64 17 sync 3 32GB 4 10299 68638 yes 10000000 5833076 555556 344342 509140.70 40326.714 3042.193
118 1518 linear_1 bitmapscan off 16 18 worker 3 32GB 4 14619 16137 no 10000000 151070 555556 28532 431936.80 244.698 73.267
119 78339 linear_1 indexscan on 64 18 io_uring 3 32GB 4 7345 85684 yes 10000000 7834703 555556 455550 678548.75 43740.656 4270.478
120 58339 cyclic indexscan on 0 18 worker 12 32GB 4 12823 71162 no 10000000 5834000 555556 324200 4161043.87 5641.331 2524.174
121 25929 cyclic_1 seqscan off 64 18 io_uring 3 32GB 4 29219 55148 yes 10000000 2592570 555556 164200 705556.00 2120.349 1327.776
122 200 uniform bitmapscan off 1 18 io_uring 3 32GB 4 23841 24041 yes 10000000 19852 555556 19528 64090.72 2313.988 30.432
123 17286 cyclic_10 indexscan off 1 18 io_uring 3 32GB 4 22767 40053 no 10000000 1724543 555556 294035 2386420.26 28361.155 1250.905
124 38893 cyclic_25 indexscan off 1 18 worker 3 32GB 4 7536 46429 no 10000000 3239851 555556 496230 3042234.16 47959.265 2595.813
125 2277 cyclic_10 seqscan off 16 18 io_uring 3 32GB 4 19699 21976 no 10000000 224765 555556 137303 705556.00 2625.101 1151.051
126 7683 linear_25 bitmapscan off 64 18 io_uring 3 32GB 4 10727 18410 no 10000000 552417 555556 278640 720139.21 1718.138 786.782
127 1518 linear_25 seqscan off 64 18 io_uring 3 32GB 4 6217 7735 no 10000000 92574 555556 79526 705556.00 2030.054 1141.364
128 98339 linear_1 bitmapscan off 0 17 sync 3 32GB 4 392 98731 no 10000000 9806314 555556 555380 912324.71 7472.705 2406.816
129 200 cyclic_25 indexscan on 0 18 io_uring 3 32GB 4 18828 19028 no 10000000 15437 555556 15122 56877.06 1736.977 22.187
130 5122 cyclic_10 indexscan on 64 18 worker 12 32GB 4 28549 33671 no 10000000 511165 555556 205191 1446283.98 4865.540 443.506
131 38893 linear_1 indexscan off 16 18 sync 3 32GB 4 14087 52980 yes 10000000 3890171 555556 236373 339955.81 22672.062 1978.949
132 17286 linear_25 indexscan off 64 18 worker 3 32GB 4 19365 36651 no 10000000 1487241 555556 433388 1017901.28 40384.504 1301.647
133 98339 linear indexscan on 1 18 sync 3 32GB 4 608 98947 no 10000000 9833901 555556 546329 850915.22 6601.771 2091.231
134 675 linear_1 bitmapscan off 16 18 worker 3 32GB 4 25246 25921 no 10000000 67739 555556 22551 193363.77 203.900 47.419
135 2277 cyclic_1 indexscan off 16 18 sync 3 32GB 4 27196 29473 no 10000000 227521 555556 32858 772795.54 2964.881 123.121
136 2277 cyclic bitmapscan off 1 18 worker 12 32GB 4 3303 5580 yes 10000000 227700 555556 12744 570234.55 292.763 55.007
137 5122 cyclic_25 seqscan off 16 18 worker 12 32GB 4 9749 14871 no 10000000 353969 555556 218651 705556.00 2468.805 1712.293
138 78339 linear_10 indexscan off 0 18 worker 12 32GB 4 13112 91451 no 10000000 7681281 555556 553347 1089808.72 53760.391 5242.566
139 300 linear indexscan off 0 17 sync 3 32GB 4 18298 18598 yes 10000000 30001 555556 1668 2626.93 29.358 10.531
140 17286 cyclic_10 indexscan off 1 18 worker 3 32GB 4 17607 34893 no 10000000 1713289 555556 284459 2383660.95 27082.220 1229.232
141 450 cyclic_1 indexscan off 1 18 sync 3 32GB 4 3569 4019 no 10000000 45002 555556 19642 157326.19 1957.917 39.828
142 7683 linear_1 indexscan off 16 18 worker 3 32GB 4 2453 10136 yes 10000000 768409 555556 62735 69992.08 6192.523 416.673
143 17286 linear_10 seqscan off 0 17 sync 3 32GB 4 29241 46527 no 10000000 1729606 555556 297559 705556.00 5811.861 1228.259
144 3415 linear_25 indexscan on 16 18 io_uring 3 32GB 4 1059 4474 yes 10000000 185432 555556 135592 275740.89 2014.774 196.605
145 98339 cyclic indexscan off 0 18 sync 3 32GB 4 894 99233 no 10000000 9834000 555556 546433 5905060.18 9647.906 3503.343
146 5122 uniform seqscan off 64 17 sync 3 32GB 4 20210 25332 yes 10000000 512241 555556 339948 705556.00 5836.839 1598.003
147 2277 uniform seqscan off 64 18 sync 3 32GB 4 32082 34359 no 10000000 227570 555556 188409 705556.00 5563.265 1986.234
148 1012 linear_1 indexscan off 0 18 sync 3 32GB 4 429 1441 yes 10000000 82445 555556 17873 4157.16 1741.549 54.490
149 38893 linear_10 bitmapscan off 0 17 sync 3 32GB 4 17524 56417 no 10000000 3875354 555556 404909 782559.14 5455.538 1255.062
150 5122 linear_10 indexscan off 64 18 io_uring 3 32GB 4 345 5467 yes 10000000 313492 555556 118653 126264.71 11443.356 257.119
151 2277 cyclic_10 indexscan on 0 18 worker 12 32GB 4 31511 33788 no 10000000 227056 555556 140867 754541.23 15273.532 243.359
152 25929 linear indexscan off 1 18 worker 12 32GB 4 24042 49971 yes 10000000 2592901 555556 144051 227298.99 1965.904 451.190
153 2277 linear_25 indexscan off 1 18 sync 3 32GB 4 2980 5257 yes 10000000 128708 555556 103350 198742.14 11668.187 126.914
154 25929 linear_10 bitmapscan off 0 18 sync 3 32GB 4 16463 42392 no 10000000 2573748 555556 329261 753485.98 4152.086 1114.470
155 5122 linear_1 seqscan off 64 17 sync 3 32GB 4 20609 25731 no 10000000 512109 555556 48674 705556.00 5382.675 1105.507
156 1518 linear_10 seqscan off 0 18 worker 12 32GB 4 5767 7285 no 10000000 112830 555556 77874 705556.00 5460.463 1999.523
157 25929 cyclic_10 seqscan off 1 18 sync 3 32GB 4 31613 57542 yes 10000000 2591891 555556 345998 705556.00 5482.768 1589.444
158 2277 linear_25 bitmapscan off 64 18 worker 12 32GB 4 30451 32728 no 10000000 203761 555556 162753 534906.22 1941.296 441.885
159 25929 linear bitmapscan off 64 18 worker 12 32GB 4 1227 27156 no 10000000 2592900 555556 144051 755345.98 869.947 561.827
160 450 uniform seqscan off 0 18 worker 3 32GB 4 15614 16064 no 10000000 45026 555556 43361 705556.00 5893.464 1632.913
161 98339 linear indexscan on 16 18 worker 12 32GB 4 1220 99559 no 10000000 9833901 555556 546329 850395.72 9771.896 1967.937
162 2277 linear indexscan on 1 17 sync 3 32GB 4 10670 12947 yes 10000000 227701 555556 12651 19644.92 162.427 55.536
163 38893 cyclic_1 seqscan off 1 18 worker 12 32GB 4 20312 59205 yes 10000000 3889734 555556 236300 705556.00 5500.042 1563.447
164 17286 linear_10 indexscan on 16 18 io_uring 3 32GB 4 1790 19076 yes 10000000 1423386 555556 206672 339578.33 11076.531 1064.093
165 100 cyclic_10 indexscan off 0 18 sync 3 32GB 4 14880 14980 no 10000000 9269 555556 9069 34231.51 1049.819 14.760
166 98339 linear seqscan off 64 18 worker 12 32GB 4 1465 99804 yes 10000000 9833901 555556 546329 705556.00 2538.983 1787.101
167 98339 cyclic_10 indexscan off 64 18 worker 12 32GB 4 1351 99690 no 10000000 9114176 555556 555554 5587836.25 55144.977 6046.446
168 100 cyclic_10 seqscan off 1 18 sync 3 32GB 4 6670 6770 no 10000000 7523 555556 7308 705556.00 5450.540 1789.934
169 675 cyclic_25 seqscan off 0 18 sync 3 32GB 4 23578 24253 no 10000000 56028 555556 52214 705556.00 5578.013 2005.441
170 200 cyclic_25 indexscan off 64 18 worker 3 32GB 4 17053 17253 no 10000000 15151 555556 14838 56555.61 1677.231 22.531
171 300 cyclic_1 seqscan off 16 17 sync 3 32GB 4 19999 20299 no 10000000 30256 555556 16487 705556.00 5757.525 1292.088
172 5122 cyclic indexscan off 0 18 worker 3 32GB 4 4426 9548 no 10000000 512300 555556 28556 1431071.85 578.278 208.904
173 100 linear indexscan on 1 18 io_uring 3 32GB 4 9439 9539 yes 10000000 10001 555556 557 806.41 11.553 3.242
174 25929 cyclic_25 bitmapscan off 16 17 sync 3 32GB 4 19129 45058 no 10000000 2296890 555556 485697 747055.01 7940.395 1786.194
175 5122 cyclic_1 indexscan off 1 18 worker 3 32GB 4 7064 12186 no 10000000 512023 555556 48611 1422079.02 4202.853 289.739
176 2277 linear_1 indexscan on 16 18 io_uring 3 32GB 4 6018 8295 yes 10000000 227195 555556 32823 21359.50 1661.662 143.175
177 1012 cyclic bitmapscan off 16 18 worker 12 32GB 4 17754 18766 yes 10000000 101300 555556 5722 350258.14 39.593 25.574
178 450 linear_25 indexscan on 1 18 io_uring 3 32GB 4 6236 6686 yes 10000000 27115 555556 25949 45006.64 3012.432 37.410
179 1012 cyclic indexscan on 16 18 io_uring 3 32GB 4 25586 26598 no 10000000 101200 555556 5711 390437.12 152.412 44.601
180 38893 linear seqscan off 1 18 io_uring 3 32GB 4 26068 64961 no 10000000 3889301 555556 216073 705556.00 5511.094 1188.537
181 1012 linear_1 seqscan off 16 18 io_uring 3 32GB 4 8140 9152 no 10000000 101779 555556 25572 705556.00 2598.406 1127.980
182 300 cyclic_1 indexscan off 64 17 sync 3 32GB 4 30518 30818 no 10000000 29782 555556 16334 116127.09 1650.661 30.519
183 25929 cyclic_1 indexscan off 1 18 worker 3 32GB 4 27683 53612 no 10000000 2592609 555556 164211 2758941.50 13242.263 1401.162
184 11524 cyclic_25 seqscan off 1 17 sync 3 32GB 4 17239 28763 yes 10000000 942257 555556 367827 705556.00 5442.673 1647.049
185 1518 cyclic_25 indexscan on 1 18 worker 12 32GB 4 2980 4498 yes 10000000 84761 555556 73140 283765.57 9286.249 100.156
186 100 linear_1 seqscan off 1 18 worker 12 32GB 4 21422 21522 no 10000000 9978 555556 7966 705556.00 5992.301 1717.132
187 200 cyclic_25 bitmapscan off 16 18 worker 12 32GB 4 9572 9772 yes 10000000 12881 555556 12606 43266.20 249.860 22.926
188 17286 cyclic_1 indexscan off 1 17 sync 3 32GB 4 1764 19050 no 10000000 1726657 555556 114893 2388210.07 9059.302 920.873
189 78339 cyclic_25 indexscan off 64 18 sync 3 32GB 4 7480 85819 no 10000000 6721828 555556 555508 4550676.17 53860.350 5256.079
190 98339 uniform indexscan on 64 17 sync 3 32GB 4 1085 99424 no 10000000 9833463 555556 555556 5895093.70 29380.974 7957.044
191 2277 cyclic indexscan off 16 17 sync 3 32GB 4 27069 29346 no 10000000 227800 555556 12745 782167.23 282.937 96.580
192 2277 uniform indexscan off 64 18 worker 12 32GB 4 9883 12160 no 10000000 227865 555556 188794 787803.33 22421.118 252.657
193 25929 cyclic_10 seqscan off 1 18 io_uring 3 32GB 4 27393 53322 yes 10000000 2591680 555556 345415 705556.00 5642.170 1669.311
194 200 uniform indexscan on 16 18 sync 3 32GB 4 28159 28359 no 10000000 19890 555556 19583 81981.17 355.662 24.587
195 17286 linear_1 bitmapscan off 16 18 sync 3 32GB 4 12868 30154 no 10000000 1728876 555556 116267 734528.16 1520.579 390.337
196 675 cyclic_1 seqscan off 0 17 sync 3 32GB 4 5050 5725 no 10000000 67616 555556 22479 705556.00 5791.328 1743.781
197 675 cyclic_1 bitmapscan off 0 18 io_uring 3 32GB 4 29831 30506 yes 10000000 66923 555556 22465 196722.65 792.103 48.713
198 1012 cyclic bitmapscan off 1 18 worker 12 32GB 4 15954 16966 yes 10000000 101200 555556 5711 333016.03 189.554 22.194
199 3415 uniform indexscan on 1 18 worker 3 32GB 4 17513 20928 no 10000000 341485 555556 258391 1024734.66 37469.848 386.086
200 3415 uniform indexscan off 16 18 worker 12 32GB 4 10181 13596 no 10000000 342298 555556 259057 1086901.99 30410.826 369.557
201 1012 cyclic_10 seqscan off 0 18 io_uring 3 32GB 4 14546 15558 no 10000000 94539 555556 74342 705556.00 5878.918 1609.943
202 675 linear_1 indexscan on 16 18 io_uring 3 32GB 4 29845 30520 yes 10000000 67315 555556 22513 6612.19 680.147 51.726
203 5122 linear_10 bitmapscan off 1 18 io_uring 3 32GB 4 2791 7913 no 10000000 359096 555556 131784 661704.42 2010.732 345.349
204 7683 cyclic_1 indexscan off 16 18 io_uring 3 32GB 4 15211 22894 no 10000000 768238 555556 62892 1889123.65 5271.738 423.567
205 17286 linear_25 bitmapscan off 16 18 worker 3 32GB 4 5573 22859 no 10000000 1229489 555556 361694 723581.40 2906.322 1179.080
206 1012 linear bitmapscan off 16 18 worker 12 32GB 4 21511 22523 no 10000000 101201 555556 5623 367631.79 40.454 24.791
